,,prix_au_m2,count,min,max,nom_commune
4290.0,Appartement,1193.2416083916082,5,836.75,1600.0,Volonne
4290.0,Maison,1445.0654105504716,9,702.2471910112359,2700.0,Salignac
4300.0,Appartement,2254.41183475394,9,576.9230769230769,3809.5238095238096,Forcalquier
4300.0,Maison,2529.607801590152,37,622.2222222222222,5222.222222222223,Mane
4310.0,Appartement,2121.764705882353,1,2121.764705882353,2121.764705882353,Peyruis
4310.0,Maison,2465.0306992330134,8,1721.4285714285713,3299.230769230769,Peyruis
4320.0,Appartement,1050.5376344086021,4,600.0,2066.6666666666665,Entrevaux
4320.0,Maison,1817.8635674629834,6,857.1428571428571,2195.121951219512,Entrevaux
4330.0,Appartement,1026.6666666666667,1,1026.6666666666667,1026.6666666666667,Barrême
4330.0,Maison,1873.3351806838104,8,810.8108108108108,2875.0,Barrême
4340.0,Appartement,1051.5151515151515,1,1051.5151515151515,1051.5151515151515,Le Lauzet-Ubaye
4340.0,Maison,2036.9650007459927,8,1091.987951807229,3623.1884057971015,Ubaye-Serre-Ponçon
4350.0,Appartement,1116.025641025641,2,948.7179487179487,1283.3333333333333,Malijai
4350.0,Maison,2612.784517531959,5,1363.6363636363637,3030.813953488372,Malijai
4360.0,Appartement,1777.720663265306,2,1514.625,2040.8163265306123,Moustiers-Sainte-Marie
4360.0,Maison,3125.0,1,3125.0,3125.0,Moustiers-Sainte-Marie
4370.0,Appartement,1798.1928531094661,10,1028.5714285714287,3700.0,Colmars
4370.0,Maison,2912.6322917822918,10,1428.5714285714287,5370.37037037037,Beauvezer
4380.0,Maison,3081.311196253725,2,3024.6913580246915,3137.9310344827586,Thoard
4400.0,Appartement,2618.1788165704543,112,526.3157894736842,6225.806451612903,Barcelonnette
4400.0,Maison,2861.746071775004,20,525.0,4617.64705882353,Barcelonnette
4410.0,Maison,2296.5482000824263,8,1020.4081632653061,3271.604938271605,Puimoisson
4420.0,Appartement,2371.0227272727275,1,2371.0227272727275,2371.0227272727275,Marcoux
4420.0,Maison,2972.595238095238,4,2786.1111111111113,3125.0,Prads-Haute-Bléone
4500.0,Appartement,1767.1668354416706,8,714.2857142857143,3780.0,Riez
4500.0,Maison,1979.8127451143082,33,666.6666666666666,5668.761904761905,Quinson
4510.0,Maison,2418.7420663507096,10,1743.119266055046,3355.714285714286,Mallemoisson
4530.0,Maison,1373.1197385620915,5,875.0,1994.7,La Condamine-Châtelard
4600.0,Appartement,1917.5704942067132,20,1125.0,4380.952380952381,Château-Arnoux-Saint-Auban
4600.0,Maison,2386.276264192667,6,1465.5172413793102,3722.698153846154,Montfort
4660.0,Maison,1503.463143892482,2,1054.2635658914728,1952.6627218934912,Champtercier
4700.0,Appartement,1892.1028047290906,15,905.4054054054054,3048.7804878048782,Oraison
4700.0,Maison,2594.194766131689,24,576.9230769230769,4358.974358974359,Oraison
4800.0,Appartement,2928.4484999958877,40,1315.7894736842106,5181.967741935484,Gréoux-les-Bains
4800.0,Maison,3243.1872157414414,28,1000.0,5916.666666666667,Gréoux-les-Bains
4850.0,Appartement,1825.9896637131112,12,752.4271844660194,2617.3684210526317,Jausiers
4850.0,Maison,2670.3191326792653,7,1923.076923076923,3622.047244094488,Jausiers
4860.0,Appartement,2883.573717948718,2,2831.25,2935.897435897436,Pierrevert
4860.0,Maison,2520.5626037901698,19,1056.9105691056911,4254.166666666667,Pierrevert
4870.0,Appartement,1437.5162872237092,2,1246.0732984293193,1628.9592760180994,Saint-Michel-l'Observatoire
4870.0,Maison,2854.2991738518876,8,1545.3703703703704,4940.298507462687,Saint-Michel-l'Observatoire
5000.0,Appartement,2252.7160178442537,152,558.1395348837209,4433.333333333333,Gap
5000.0,Maison,2831.609675622418,69,574.7126436781609,6300.0,Gap
5100.0,Appartement,3129.325752688917,126,631.32,7368.421052631579,Briançon
5100.0,Maison,3952.725138393431,25,975.0,8693.693693693695,Briançon
5110.0,Appartement,1656.5685759996973,5,731.7073170731708,2315.0,Vitrolles
5110.0,Maison,2464.1907470835035,11,964.0,4087.5,Claret
5120.0,Appartement,2363.0231000481,5,814.8148148148148,5681.818181818182,Saint-Martin-de-Queyrières
5120.0,Maison,2200.3016390404473,9,833.3333333333334,5176.470588235294,L'Argentière-la-Bessée
5130.0,Appartement,1914.0971085651936,3,1063.8297872340424,3140.0,Tallard
5130.0,Maison,2339.1426112819436,19,922.9166666666666,4015.625,Venterol
5140.0,Appartement,1154.5834785639595,2,993.3774834437086,1315.7894736842106,Aspremont
5140.0,Maison,1454.5337911574984,10,571.4285714285714,2844.4444444444443,Saint-Julien-en-Beauchêne
5150.0,Appartement,1176.4705882352941,1,1176.4705882352941,1176.4705882352941,Rosans
5150.0,Maison,1394.4767540258692,8,511.1111111111111,2631.5789473684213,Rosans
5160.0,Appartement,2684.151027424374,8,1166.6666666666667,3761.9444444444443,Savines-le-Lac
5160.0,Maison,4409.471725387371,6,1735.2941176470588,8200.0,Savines-le-Lac
5170.0,Appartement,2622.6824955288384,40,1400.0,3888.8888888888887,Orcières
5170.0,Maison,3276.4514742014744,4,2281.6363636363635,3851.3513513513512,Orcières
5190.0,Appartement,1110.3730966354128,3,779.0286975717439,1737.8048780487804,Bréziers
5190.0,Maison,2250.6388203063398,9,1396.6666666666667,3661.764705882353,Remollon
5200.0,Appartement,3276.776397617707,93,1190.6122448979593,7913.978494623656,Embrun
5200.0,Maison,3467.5561719939615,34,952.3809523809524,7527.3239436619715,Embrun
5220.0,Appartement,5249.165136421009,20,2894.7368421052633,7725.903614457831,Le Monêtier-les-Bains
5220.0,Maison,7103.58546331391,8,2327.5862068965516,16363.636363636364,Le Monêtier-les-Bains
5230.0,Appartement,3034.256787330317,4,2494.4117647058824,3787.5,Chorges
5230.0,Maison,3072.419255863458,20,1449.2753623188405,6252.625,Chorges
5240.0,Appartement,4007.3332272441307,33,666.6666666666666,8276.666666666666,La Salle-les-Alpes
5240.0,Maison,6195.9064327485385,3,1785.7142857142858,10087.719298245614,La Salle-les-Alpes
5250.0,Appartement,2578.0634745393486,57,1140.0,4719.354838709677,Dévoluy
5250.0,Maison,3376.923076923077,2,2230.769230769231,4523.076923076923,Dévoluy
5260.0,Appartement,2473.2665105523965,37,885.6088560885609,4500.0,Ancelle
5260.0,Maison,2073.254017700829,24,918.1818181818181,4057.3529411764707,Chabottes
5290.0,Appartement,2513.282672028558,30,1073.4375,4415.789473684211,Puy-Saint-Vincent
5290.0,Maison,4106.718848829854,2,3064.516129032258,5148.921568627451,Puy-Saint-Vincent
5300.0,Appartement,1516.2971483803942,15,673.0769230769231,2238.733333333333,Laragne-Montéglin
5300.0,Maison,1729.9126024353413,37,640.0,5647.727272727273,Garde-Colombe
5310.0,Appartement,1872.115652173913,2,1026.84,2717.391304347826,Champcella
5310.0,Maison,2724.9864625850337,3,1361.49,3806.6666666666665,Freissinières
5320.0,Maison,3335.407026919175,4,1786.5168539325844,4634.1463414634145,La Grave
5330.0,Appartement,4116.423574600043,29,1071.4285714285713,8024.390243902439,Saint-Chaffrey
5330.0,Maison,3547.3529411764703,2,3330.0,3764.705882352941,Saint-Chaffrey
5340.0,Appartement,2775.1514653321597,10,1578.9473684210527,4390.243902439024,Vallouise-Pelvoux
5340.0,Maison,3475.638586173096,3,2333.3333333333335,5638.297872340426,Vallouise-Pelvoux
5350.0,Appartement,2510.1415236448906,12,1385.7142857142858,6153.846153846154,Château-Ville-Vieille
5350.0,Maison,4858.927813163482,4,1766.6666666666667,10000.0,Molines-en-Queyras
5380.0,Appartement,4173.611111111111,2,3125.0,5222.222222222223,Châteauroux-les-Alpes
5380.0,Maison,4187.103174603175,4,1500.0,6716.666666666667,Châteauroux-les-Alpes
5400.0,Appartement,1459.5719525595841,12,691.7829457364342,2253.846153846154,Montmaur
5400.0,Maison,2153.6621709242468,22,808.8235294117648,4362.068965517241,Rabou
5460.0,Appartement,2365.977424924196,12,553.3596837944664,4451.243243243243,Abriès-Ristolas
5470.0,Appartement,1448.8681626928471,4,919.3548387096774,2286.9565217391305,Aiguilles
5470.0,Maison,2187.8385698808233,2,1971.8309859154929,2403.846153846154,Aiguilles
5480.0,Appartement,2500.0,1,2500.0,2500.0,Villar-d'Arêne
5500.0,Appartement,2057.3104504023468,12,1306.1224489795918,3000.0,Laye
5500.0,Maison,2738.8872261196457,14,1250.0,3730.6451612903224,Saint-Bonnet-en-Champsaur
5560.0,Appartement,3504.460451418226,45,1106.0483870967741,8595.505617977527,Vars
5560.0,Maison,3739.782608695652,2,2369.5652173913045,5110.0,Vars
5600.0,Appartement,3376.3454023459335,55,909.0909090909091,6742.75,Risoul
5600.0,Maison,2735.6830601745396,20,1008.6206896551724,5511.111111111111,Eygliers
5700.0,Appartement,1087.985373661276,9,527.7777777777778,1528.7356321839081,Serres
5700.0,Maison,1738.320115409344,16,520.0,5000.0,Trescléoux
5800.0,Appartement,1372.8987395012543,4,634.5565749235474,2013.1176470588234,Saint-Maurice-en-Valgodemard
5800.0,Maison,1702.6759657557354,8,641.025641025641,3859.375,Saint-Maurice-en-Valgodemard
6000.0,Appartement,5360.662225018789,1241,553.0973451327434,18045.112781954886,Nice
6000.0,Maison,6073.481527833693,25,1745.2830188679245,15480.347222222223,Nice
6100.0,Appartement,4207.331747440627,560,1162.7906976744187,10350.877192982456,Nice
6100.0,Maison,6180.919663406768,36,2708.3333333333335,11658.333333333334,Nice
6110.0,Appartement,3917.7521729180776,387,1430.7692307692307,13793.162393162393,Le Cannet
6110.0,Maison,5534.525792738193,37,1307.6923076923076,14106.944444444445,Le Cannet
6130.0,Appartement,2888.3217397887297,270,633.3333333333334,6332.307692307692,Grasse
6130.0,Maison,4311.281561283141,71,903.5421686746988,10675.247524752474,Grasse
6140.0,Appartement,4027.961240736404,101,687.5,9383.561643835616,Vence
6140.0,Maison,4001.7418995964167,68,1034.4827586206898,8152.173913043478,Vence
6150.0,Appartement,5366.514439246452,222,1203.125,17916.666666666668,Cannes
6150.0,Maison,6230.102110191554,8,3025.25,15066.666666666666,Cannes
6160.0,Appartement,5896.628219126624,358,1476.0737096774194,16572.272727272728,Antibes
6160.0,Maison,7775.026039315334,39,1942.1052631578948,17038.125,Antibes
6190.0,Appartement,6485.186577690374,179,1541.7073170731708,15929.20353982301,Roquebrune-Cap-Martin
6190.0,Maison,8723.946582492787,20,1609.0,19356.416666666668,Roquebrune-Cap-Martin
6200.0,Appartement,4815.646089424916,566,862.0689655172414,16071.42857142857,Nice
6200.0,Maison,5080.856507396971,37,520.8333333333334,10156.25,Nice
6210.0,Appartement,4987.87654805436,305,1250.0,15869.565217391304,Mandelieu-la-Napoule
6210.0,Maison,5249.448832420395,26,1644.2307692307693,12048.192771084337,Mandelieu-la-Napoule
6220.0,Appartement,4577.004168390654,260,1186.4406779661017,19933.333333333332,Vallauris
6220.0,Maison,5610.063667331365,46,857.1428571428571,16710.526315789473,Vallauris
6230.0,Appartement,8970.34531695767,78,545.4545454545455,19521.008403361346,Villefranche-sur-Mer
6230.0,Maison,11918.427593580658,16,729.1666666666666,19531.25,Saint-Jean-Cap-Ferrat
6240.0,Appartement,6813.608316559363,120,1538.4615384615386,16025.826086956522,Beausoleil
6240.0,Maison,7133.960210717397,6,2500.0,14485.981308411216,Beausoleil
6250.0,Appartement,4913.346816493994,75,1660.0,8707.222222222223,Mougins
6250.0,Maison,5160.172328331744,62,1136.3636363636363,16714.69740634006,Mougins
6260.0,Appartement,1182.2631359374657,7,720.0,1916.6666666666667,Puget-Théniers
6260.0,Maison,2238.4203583207523,9,576.9230769230769,6717.391304347826,Pierlas
6270.0,Appartement,5931.2042129313795,148,676.4705882352941,13363.636363636364,Villeneuve-Loubet
6270.0,Maison,6760.4227220356415,31,1630.4347826086957,15862.068965517241,Villeneuve-Loubet
6300.0,Appartement,5051.091739648063,632,688.4057971014493,17741.935483870966,Nice
6300.0,Maison,6803.898080528804,19,1870.967741935484,15189.87341772152,Nice
6310.0,Appartement,7962.1144583123105,54,3157.8947368421054,16077.0,Beaulieu-sur-Mer
6310.0,Maison,8516.260535835614,3,1355.9322033898304,14577.464788732394,Beaulieu-sur-Mer
6320.0,Appartement,7074.622212753407,38,1818.1818181818182,19378.78947368421,Cap-d'Ail
6320.0,Maison,7510.654539940756,18,2920.740740740741,14705.882352941177,La Turbie
6330.0,Appartement,5205.378787997498,12,2654.320987654321,6975.609756097561,Roquefort-les-Pins
6330.0,Maison,3941.5777139460583,33,751.7482517482517,7259.615384615385,Roquefort-les-Pins
6340.0,Appartement,3262.2877150315676,48,1277.7777777777778,7718.75,La Trinité
6340.0,Maison,3124.643728854523,20,779.2207792207793,7833.333333333333,La Trinité
6360.0,Appartement,7220.876503076154,25,3285.714285714286,11500.0,Èze
6360.0,Maison,9917.179127173544,7,6485.148514851485,17857.14285714286,Èze
6370.0,Appartement,4065.885685039623,35,2058.823529411765,7380.952380952381,Mouans-Sartoux
6370.0,Maison,4241.023117251397,31,1104.8387096774193,8634.692028985508,Mouans-Sartoux
6380.0,Appartement,2079.0517279645233,24,555.5555555555555,3529.4117647058824,Sospel
6380.0,Maison,3808.6333282309447,15,1161.137440758294,15000.0,Sospel
6390.0,Appartement,2142.3962576268627,14,887.0967741935484,5000.0,Contes
6390.0,Maison,2567.263111664426,33,952.3809523809524,7300.0,Contes
6400.0,Appartement,6375.298804058242,884,575.7575757575758,19878.386666666665,Cannes
6400.0,Maison,7443.486408638874,28,1917.8082191780823,18691.58878504673,Cannes
6410.0,Appartement,4877.614979686846,18,2296.296296296296,8666.666666666666,Biot
6410.0,Maison,4558.970132883082,23,1091.2727272727273,14850.0,Biot
6420.0,Appartement,3896.0511163486503,61,666.6666666666666,8285.714285714286,Isola
6420.0,Maison,2830.661934073008,23,573.3333333333334,7368.421052631579,Roubion
6430.0,Appartement,1599.7139362462558,20,704.9180327868852,3841.5117777777778,La Brigue
6430.0,Maison,1261.6403601589666,8,541.6666666666666,1803.2199999999998,Tende
6440.0,Appartement,2325.4031463827773,36,522.2166666666667,4916.666666666667,Peille
6440.0,Maison,3431.0264710165625,28,920.7920792079208,15365.853658536585,Touët-de-l'Escarène
6450.0,Appartement,2170.025027982829,44,666.6666666666666,7096.774193548387,Belvédère
6450.0,Maison,2482.2846725982763,30,774.66,7500.0,Belvédère
6460.0,Appartement,2950.990136464631,5,2536.5853658536585,4117.64705882353,Saint-Vallier-de-Thiey
6460.0,Maison,2578.5687521227997,26,919.3548387096774,4722.222222222223,Saint-Vallier-de-Thiey
6470.0,Appartement,4363.557310276731,44,526.3157894736842,8134.615384615385,Péone
6470.0,Maison,2213.184936246523,14,542.5,6300.0,Saint-Martin-d'Entraunes
6480.0,Appartement,4427.289541787823,11,1714.2857142857142,5885.057471264367,La Colle-sur-Loup
6480.0,Maison,4441.642466427488,27,844.5945945945946,9835.263157894737,La Colle-sur-Loup
6500.0,Appartement,4769.509080610823,412,519.4805194805194,12272.727272727272,Menton
6500.0,Maison,5693.081932349173,24,2000.0,14527.272727272728,Sainte-Agnès
6510.0,Appartement,3894.038360414827,42,1565.3333333333333,6081.081081081081,Carros
6510.0,Maison,2945.0597726345627,34,566.6666666666666,5462.962962962963,Carros
6520.0,Appartement,2664.1583054626535,4,1179.4871794871794,3333.3333333333335,Grasse
6520.0,Maison,4694.492606912559,7,2836.206896551724,9202.898550724638,Grasse
6530.0,Appartement,3182.055094451368,36,1546.1783439490446,7500.0,Peymeinade
6530.0,Maison,3545.2995472965226,99,657.8947368421053,10576.923076923076,Peymeinade
6540.0,Appartement,1456.7274079641409,22,535.7142857142857,3937.2093023255816,Saorge
6540.0,Maison,2205.4329778807014,8,833.3333333333334,4744.833333333333,Breil-sur-Roya
6550.0,Appartement,3914.7399242078704,13,1823.0461538461539,6326.962025316456,La Roquette-sur-Siagne
6550.0,Maison,3659.757457264837,16,1666.6666666666667,6863.636363636364,La Roquette-sur-Siagne
6560.0,Appartement,4225.819840810467,41,1586.842105263158,9411.290322580646,Valbonne
6560.0,Maison,5081.898267467057,31,1076.555,10294.117647058823,Valbonne
6570.0,Appartement,5420.377964124384,4,1440.625,8139.53488372093,Saint-Paul-de-Vence
6570.0,Maison,5140.605679371802,19,1724.1379310344828,13888.888888888889,Saint-Paul-de-Vence
6590.0,Appartement,7288.200212675774,35,2692.3076923076924,17787.23404255319,Théoule-sur-Mer
6590.0,Maison,6391.010882895401,8,3000.0,8467.741935483871,Théoule-sur-Mer
6600.0,Appartement,5080.986168044224,576,520.5479452054794,19051.948051948053,Antibes
6600.0,Maison,6233.1288513475965,56,1600.0,17777.777777777777,Antibes
6610.0,Appartement,1588.571008670945,2,1532.846715328467,1644.2953020134228,La Gaude
6610.0,Maison,3956.971079998604,18,1070.0,7613.636363636364,La Gaude
6620.0,Appartement,2198.525378323528,32,714.2857142857143,4062.5,Cipières
6620.0,Maison,2227.0041482616716,14,917.8082191780821,4580.0,Gréolières
6640.0,Appartement,3683.112980769231,4,2500.0,4326.923076923077,Saint-Jeannet
6640.0,Maison,3209.3557115442813,14,1733.3333333333333,5566.037735849057,Saint-Jeannet
6650.0,Appartement,3809.3273985455144,9,1441.9642857142858,6148.648648648648,Le Rouret
6650.0,Maison,3851.0700406372753,31,685.7142857142857,8648.0,Opio
6660.0,Appartement,5717.65563850034,52,588.3870967741935,14825.862068965518,Saint-Étienne-de-Tinée
6660.0,Maison,4152.167273135669,4,1006.5666666666667,13084.245283018869,Saint-Étienne-de-Tinée
6670.0,Appartement,3282.0352869377384,22,633.8028169014085,5701.754385964912,Levens
6670.0,Maison,3313.365688776184,35,625.0,7205.882352941177,Levens
6690.0,Appartement,4618.278445559576,5,2600.0,7272.727272727273,Tourrette-Levens
6690.0,Maison,3446.752741656775,11,1730.7692307692307,6019.047619047619,Tourrette-Levens
6700.0,Appartement,4638.302029052396,206,666.6666666666666,13008.620689655172,Saint-Laurent-du-Var
6700.0,Maison,4727.103229319827,19,1875.0,10030.9,Saint-Laurent-du-Var
6710.0,Appartement,2442.798913043478,4,937.5,4525.0,Villars-sur-Var
6710.0,Maison,3161.8788472964943,5,1387.5,4261.363636363636,Touët-sur-Var
6730.0,Appartement,3284.2507282895012,17,1686.5671641791046,4250.0,Saint-André-de-la-Roche
6730.0,Maison,6286.770659856546,7,1171.875,14563.106796116504,Saint-André-de-la-Roche
6740.0,Appartement,4725.860566448801,3,2777.777777777778,7733.137254901961,Châteauneuf-Grasse
6740.0,Maison,3791.181118243723,13,957.5757575757576,5794.573643410853,Châteauneuf-Grasse
6750.0,Appartement,1519.0247807922633,16,847.457627118644,2555.5555555555557,Andon
6750.0,Maison,2278.96278089366,17,1032.608695652174,5454.545454545455,Caille
6790.0,Appartement,4355.892338619611,2,3174.5945945945946,5537.190082644628,Aspremont
6790.0,Maison,3602.6403501321615,11,2068.345323741007,5909.090909090909,Aspremont
6800.0,Appartement,4674.833510115928,369,1120.0,11822.660098522167,Cagnes-sur-Mer
6800.0,Maison,5603.548215746209,65,750.0,10616.438356164384,Cagnes-sur-Mer
6810.0,Appartement,3869.8050682261214,3,2422.222222222222,5666.666666666667,Auribeau-sur-Siagne
6810.0,Maison,3767.2758935126863,9,1609.5890410958905,6075.268817204301,Auribeau-sur-Siagne
6830.0,Appartement,2656.741802761554,7,775.8620689655172,5000.0,Toudon
6830.0,Maison,2242.0049246302888,10,555.5555555555555,4572.649572649572,Gilette
6850.0,Appartement,987.8800917957544,2,963.855421686747,1011.9047619047619,Briançonnet
6850.0,Maison,1007.1869488536155,3,517.8571428571429,1333.3333333333333,Gars
6910.0,Appartement,1474.459464600465,6,809.5238095238095,2315.3153153153153,Sigale
6910.0,Maison,2321.3022558547495,8,1000.0,7593.75,Sigale
